cell,cell_type
Cell295,group5
Cell296,group3
Cell297,group3
Cell298,group3
Cell299,group3
Cell300,group3
Cell301,group3
Cell302,group3
Cell303,group3
Cell304,group3
Cell305,group3
Cell306,group5
Cell307,group5
Cell308,group3
Cell309,group5
Cell310,group3
Cell311,group5
Cell312,group5
Cell313,group3
Cell314,group3
Cell315,group5
Cell316,group3
Cell317,group3
Cell318,group3
Cell319,group3
Cell320,group3
Cell321,group4
Cell322,group3
Cell323,group3
Cell324,group3
Cell325,group3
Cell326,group3
Cell327,group3
Cell328,group3
Cell329,group3
Cell330,group5
Cell331,group3
Cell332,group5
Cell333,group3
Cell334,group3
Cell335,group5
Cell336,group3
Cell337,group3
Cell338,group3
Cell339,group3
Cell340,group3
Cell341,group3
Cell342,group5
Cell343,group5
Cell344,group3
Cell345,group3
Cell346,group3
Cell347,group3
Cell348,group3
Cell349,group3
Cell350,group5
Cell351,group3
Cell352,group3
Cell353,group3
Cell354,group3
Cell355,group3
Cell356,group3
Cell357,group3
Cell358,group3
Cell359,group3
Cell360,group5
Cell361,group3
Cell362,group3
Cell363,group5
Cell364,group3
Cell365,group5
Cell366,group5
Cell367,group5
Cell368,group3
Cell369,group3
Cell370,group3
Cell371,group3
Cell372,group5
Cell373,group3
Cell374,group3
Cell375,group3
Cell376,group3
Cell377,group3
Cell378,group3
Cell379,group5
Cell380,group3
Cell381,group5
Cell382,group3
Cell383,group3
Cell384,group3
Cell385,group3
Cell386,group3
Cell387,group3
Cell388,group3
Cell389,group3
Cell390,group3
Cell391,group3
Cell392,group3
Cell393,group3
Cell394,group3
Cell395,group5
Cell396,group3
Cell397,group5
Cell398,group3
Cell399,group3
Cell400,group3
Cell401,group3
Cell402,group3
Cell403,group3
Cell404,group3
Cell405,group3
Cell406,group3
Cell407,group3
Cell408,group3
Cell409,group3
Cell410,group3
Cell411,group5
Cell412,group3
Cell413,group5
Cell414,group3
Cell415,group3
Cell416,group3
Cell417,group3
Cell418,group3
Cell419,group3
Cell420,group3
Cell421,group3
Cell422,group3
Cell423,group3
Cell424,group3
Cell425,group3
Cell426,group3
Cell427,group5
Cell428,group3
Cell429,group5
Cell430,group5
Cell431,group3
Cell432,group3
Cell433,group3
Cell434,group3
Cell435,group3
Cell436,group3
Cell437,group5
Cell438,group3
Cell439,group3
Cell440,group3
Cell441,group3
Cell442,group3
Cell443,group3
Cell444,group5
Cell445,group5
Cell446,group3
Cell447,group3
Cell448,group3
Cell449,group3
Cell450,group3
Cell451,group3
Cell452,group3
Cell453,group3
Cell454,group3
Cell455,group3
Cell456,group3
Cell457,group3
Cell458,group3
Cell459,group1
Cell460,group5
Cell461,group3
Cell462,group3
Cell463,group3
Cell464,group5
Cell465,group3
Cell466,group3
Cell467,group3
Cell468,group3
Cell469,group3
Cell470,group3
Cell471,group3
Cell472,group3
Cell473,group3
Cell474,group3
Cell475,group3
Cell476,group3
Cell477,group4
Cell478,group5
Cell479,group3
Cell480,group5
Cell481,group3
Cell482,group3
Cell483,group3
Cell484,group3
Cell485,group5
Cell486,group3
Cell487,group3
Cell488,group3
Cell489,group3
Cell490,group3
Cell491,group3
Cell492,group3
Cell493,group3
Cell494,group3
Cell495,group3
Cell496,group3
Cell497,group3
Cell498,group3
Cell499,group3
Cell500,group3
Cell501,group3
Cell502,group3
Cell503,group3
Cell504,group3
Cell505,group3
Cell506,group3
Cell507,group3
Cell508,group3
Cell509,group3
Cell510,group3
Cell511,group3
Cell512,group3
Cell513,group3
Cell514,group5
Cell515,group3
Cell516,group3
Cell517,group5
Cell518,group3
Cell519,group3
Cell520,group3
Cell521,group3
Cell522,group3
Cell523,group5
Cell524,group3
Cell525,group3
Cell526,group5
Cell527,group3
Cell528,group3
Cell529,group5
Cell530,group3
Cell531,group5
Cell532,group3
Cell533,group3
Cell534,group3
Cell535,group3
Cell536,group3
Cell537,group3
Cell538,group3
Cell539,group3
Cell540,group3
Cell541,group3
Cell542,group3
Cell543,group3
Cell544,group5
Cell545,group3
Cell546,group3
Cell547,group3
Cell548,group3
Cell549,group3
Cell550,group5
Cell551,group3
Cell552,group3
Cell553,group3
Cell554,group5
Cell555,group3
Cell556,group3
Cell557,group5
Cell558,group3
Cell559,group5
Cell560,group3
Cell561,group6
Cell562,group3
Cell563,group3
Cell564,group3
Cell565,group3
Cell566,group3
Cell567,group3
Cell568,group3
Cell569,group3
Cell570,group3
Cell571,group3
Cell572,group3
Cell573,group5
Cell574,group3
Cell575,group3
Cell576,group3
Cell577,group3
Cell578,group3
Cell579,group5
Cell580,group3
Cell581,group3
Cell582,group3
Cell583,group3
Cell584,group3
Cell585,group3
Cell586,group3
Cell587,group3
Cell588,group3
Cell589,group3
Cell590,group3
Cell591,group3
Cell592,group3
Cell593,group3
Cell594,group3
Cell595,group3
Cell596,group3
Cell597,group3
Cell598,group3
Cell599,group3
Cell600,group3
Cell601,group5
Cell602,group3
Cell603,group3
Cell604,group3
Cell605,group3
Cell606,group3
Cell607,group5
Cell608,group3
Cell609,group3
Cell610,group3
Cell611,group3
Cell612,group3
Cell613,group3
Cell614,group3
Cell615,group3
Cell616,group3
Cell617,group3
Cell618,group3
Cell619,group3
Cell620,group3
Cell621,group3
Cell622,group5
Cell623,group3
Cell624,group3
Cell625,group3
Cell626,group5
Cell627,group3
Cell628,group3
Cell629,group3
Cell630,group3
Cell631,group3
Cell632,group3
Cell633,group3
Cell634,group3
Cell635,group3
Cell636,group3
Cell637,group3
Cell638,group3
Cell639,group3
Cell640,group5
Cell641,group3
Cell642,group3
Cell643,group3
Cell644,group3
Cell645,group3
Cell646,group3
Cell647,group3
Cell648,group3
Cell649,group3
Cell650,group3
Cell651,group3
Cell652,group3
Cell653,group3
Cell654,group3
Cell655,group3
Cell656,group3
Cell657,group3
Cell658,group5
Cell659,group3
Cell660,group3
Cell661,group3
Cell662,group3
Cell663,group3
Cell664,group5
Cell665,group3
Cell666,group3
Cell667,group5
Cell668,group5
Cell669,group3
Cell670,group3
Cell671,group3
Cell672,group5
Cell673,group3
Cell674,group3
Cell675,group5
Cell676,group3
Cell677,group3
Cell678,group3
Cell679,group3
Cell680,group3
Cell681,group5
Cell682,group3
Cell683,group3
Cell684,group3
Cell685,group3
Cell686,group3
Cell687,group3
Cell688,group3
Cell689,group3
Cell690,group3
Cell691,group3
Cell692,group3
Cell693,group3
Cell694,group3
Cell695,group3
Cell696,group3
Cell697,group5
Cell698,group3
Cell699,group3
Cell700,group3
Cell701,group3
Cell702,group3
Cell703,group3
Cell704,group3
Cell705,group3
Cell706,group3
Cell707,group3
Cell708,group3
Cell709,group3
Cell710,group3
Cell711,group3
Cell712,group3
Cell713,group3
Cell714,group3
Cell715,group3
Cell716,group3
Cell717,group3
Cell718,group5
Cell719,group3
Cell720,group3
Cell721,group3
Cell722,group3
Cell723,group3
Cell724,group3
Cell725,group3
Cell726,group3
Cell727,group5
Cell728,group3
Cell729,group3
Cell730,group3
Cell731,group3
Cell732,group3
Cell733,group3
Cell734,group5
Cell735,group3
Cell736,group3
Cell737,group3
Cell738,group3
Cell739,group3
Cell740,group3
Cell741,group3
Cell742,group3
Cell743,group3
Cell744,group3
Cell745,group3
Cell746,group3
Cell747,group3
Cell748,group3
Cell749,group3
Cell750,group3
Cell751,group3
Cell752,group3
Cell753,group3
Cell754,group3
Cell755,group3
Cell756,group3
Cell757,group3
Cell758,group3
Cell759,group3
Cell760,group3
Cell761,group3
Cell762,group3
Cell763,group3
Cell764,group3
Cell765,group3
Cell766,group3
Cell767,group3
Cell768,group3
Cell769,group3
Cell770,group3
Cell771,group3
Cell772,group3
Cell773,group5
Cell774,group3
Cell775,group3
Cell776,group5
Cell777,group3
Cell778,group3
Cell779,group3
Cell780,group3
Cell781,group4
Cell782,group3
Cell783,group3
Cell784,group3
Cell785,group3
Cell786,group3
Cell787,group3
Cell788,group3
Cell789,group3
Cell790,group3
Cell791,group3
Cell792,group5
Cell793,group3
Cell794,group3
Cell795,group3
Cell796,group4
Cell797,group3
Cell798,group3
Cell799,group3
Cell800,group3
Cell801,group3
Cell802,group3
Cell803,group3
Cell804,group6
Cell805,group3
Cell806,group3
Cell807,group3
Cell808,group3
Cell809,group3
Cell810,group3
Cell811,group3
Cell812,group3
Cell813,group3
Cell814,group3
Cell815,group3
Cell816,group3
Cell817,group3
Cell818,group3
Cell819,group3
Cell820,group3
Cell821,group3
Cell822,group3
Cell823,group5
Cell824,group3
Cell825,group3
Cell826,group3
Cell827,group3
Cell828,group3
Cell829,group3
Cell830,group3
Cell831,group3
Cell832,group3
Cell833,group3
Cell834,group5
Cell835,group3
Cell836,group3
Cell837,group3
Cell838,group3
Cell839,group3
Cell840,group3
Cell841,group3
Cell842,group3
Cell843,group3
Cell844,group3
Cell845,group3
Cell846,group3
Cell847,group3
Cell848,group3
Cell849,group3
Cell850,group5
Cell851,group3
Cell852,group3
Cell853,group5
Cell854,group3
Cell855,group5
Cell856,group3
Cell857,group3
Cell858,group5
Cell859,group5
Cell860,group5
Cell861,group3
Cell862,group3
Cell863,group3
Cell864,group3
Cell865,group3
Cell866,group3
Cell867,group3
Cell868,group3
Cell869,group3
Cell870,group3
Cell871,group3
Cell872,group5
Cell873,group3
Cell874,group3
Cell875,group3
Cell876,group3
Cell877,group5
Cell878,group5
Cell879,group3
Cell880,group5
Cell881,group3
Cell882,group3
Cell883,group3
Cell884,group3
Cell885,group3
Cell886,group3
Cell887,group3
Cell888,group3
Cell889,group3
Cell890,group3
Cell891,group3
Cell892,group3
Cell893,group5
Cell894,group5
Cell895,group3
Cell896,group3
Cell897,group3
Cell898,group3
Cell899,group3
Cell900,group3
Cell901,group3
Cell902,group3
Cell903,group3
Cell904,group3
Cell905,group3
Cell906,group3
Cell907,group3
Cell908,group3
Cell909,group3
Cell910,group3
Cell911,group3
Cell912,group3
Cell913,group3
Cell914,group3
Cell915,group3
Cell916,group3
Cell917,group5
Cell918,group5
Cell919,group3
Cell920,group3
Cell921,group5
Cell922,group3
Cell923,group3
Cell924,group5
Cell925,group5
Cell926,group3
Cell927,group3
Cell928,group3
Cell929,group3
Cell930,group5
Cell931,group3
Cell932,group3
Cell933,group5
Cell934,group3
Cell935,group3
Cell936,group5
Cell937,group3
Cell938,group3
Cell939,group3
Cell940,group3
Cell941,group3
Cell942,group3
Cell943,group5
Cell944,group5
Cell945,group3
Cell946,group3
Cell947,group5
Cell948,group5
Cell949,group3
Cell950,group3
Cell951,group3
Cell952,group3
Cell953,group3
Cell954,group3
Cell955,group3
Cell956,group3
Cell957,group3
Cell958,group3
Cell959,group3
Cell960,group3
Cell961,group3
Cell962,group3
Cell963,group3
Cell964,group3
Cell965,group5
Cell966,group3
Cell967,group5
Cell968,group3
Cell969,group3
Cell970,group3
Cell971,group3
Cell972,group3
Cell973,group3
Cell974,group5
Cell975,group3
Cell976,group3
Cell977,group5
Cell978,group3
Cell979,group3
Cell980,group5
Cell981,group3
Cell982,group3
Cell983,group5
Cell984,group3
Cell985,group3
Cell986,group3
Cell987,group5
Cell988,group3
Cell989,group3
Cell990,group3
Cell991,group5
Cell992,group3
Cell993,group3
Cell994,group5
Cell995,group3
Cell996,group3
Cell997,group3
Cell998,group5
Cell999,group3
Cell1000,group3
