cell,cell_type
Cell135,group3
Cell136,group3
Cell137,group4
Cell138,group5
Cell139,group2
Cell140,group7
Cell141,group2
Cell142,group7
Cell143,group3
Cell144,group2
Cell145,group5
Cell146,group2
Cell147,group4
Cell148,group7
Cell149,group5
Cell150,group2
Cell151,group2
Cell152,group6
Cell153,group3
Cell154,group3
Cell155,group6
Cell156,group8
Cell157,group5
Cell158,group4
Cell159,group6
Cell160,group6
Cell161,group4
Cell162,group2
Cell163,group7
Cell164,group4
Cell165,group2
Cell166,group4
Cell167,group3
Cell168,group2
Cell169,group7
Cell170,group5
Cell171,group8
Cell172,group4
Cell173,group2
Cell174,group8
Cell175,group8
Cell176,group5
Cell177,group6
Cell178,group3
Cell179,group2
Cell180,group3
Cell181,group5
Cell182,group4
Cell183,group2
Cell184,group2
Cell185,group3
Cell186,group3
Cell187,group7
Cell188,group8
Cell189,group5
Cell190,group7
Cell191,group2
Cell192,group5
Cell193,group8
Cell194,group2
Cell195,group2
Cell196,group5
Cell197,group8
Cell198,group5
Cell199,group2
Cell200,group8
Cell201,group6
Cell202,group5
Cell203,group2
Cell204,group8
Cell205,group7
Cell206,group2
Cell207,group6
Cell208,group5
Cell209,group4
Cell210,group3
Cell211,group3
Cell212,group4
Cell213,group4
Cell214,group8
Cell215,group4
Cell216,group2
Cell217,group6
Cell218,group8
Cell219,group4
Cell220,group2
Cell221,group2
Cell222,group6
Cell223,group7
Cell224,group5
Cell225,group2
Cell226,group2
Cell227,group4
Cell228,group3
Cell229,group2
Cell230,group6
Cell231,group2
Cell232,group2
Cell233,group2
Cell234,group6
Cell235,group3
Cell236,group4
Cell237,group2
Cell238,group6
Cell239,group6
Cell240,group2
Cell241,group8
Cell242,group2
Cell243,group6
Cell244,group5
Cell245,group4
Cell246,group7
Cell247,group4
Cell248,group4
Cell249,group6
Cell250,group8
Cell251,group7
Cell252,group7
Cell253,group5
Cell254,group7
Cell255,group4
Cell256,group5
Cell257,group5
Cell258,group4
Cell259,group3
Cell260,group2
Cell261,group2
Cell262,group8
Cell263,group5
Cell264,group2
Cell265,group6
Cell266,group5
Cell267,group2
Cell268,group7
Cell269,group7
Cell270,group4
Cell271,group2
Cell272,group4
Cell273,group4
Cell274,group7
Cell275,group2
Cell276,group6
Cell277,group3
Cell278,group5
Cell279,group7
Cell280,group6
Cell281,group2
Cell282,group7
Cell283,group5
Cell284,group8
Cell285,group2
Cell286,group4
Cell287,group7
Cell288,group4
Cell289,group2
Cell290,group5
Cell291,group3
Cell292,group2
Cell293,group7
Cell294,group8
Cell295,group8
Cell296,group7
Cell297,group2
Cell298,group4
Cell299,group6
Cell300,group4
Cell301,group5
Cell302,group3
Cell303,group3
Cell304,group3
Cell305,group5
Cell306,group2
Cell307,group7
Cell308,group3
Cell309,group2
Cell310,group8
Cell311,group6
Cell312,group5
Cell313,group2
Cell314,group4
Cell315,group6
Cell316,group2
Cell317,group4
Cell318,group2
Cell319,group5
Cell320,group4
Cell321,group5
Cell322,group4
Cell323,group4
Cell324,group7
Cell325,group4
Cell326,group3
Cell327,group4
Cell328,group2
Cell329,group6
Cell330,group2
Cell331,group2
Cell332,group2
Cell333,group2
Cell334,group3
Cell335,group7
Cell336,group5
Cell337,group7
Cell338,group5
Cell339,group2
Cell340,group7
Cell341,group2
Cell342,group2
Cell343,group2
Cell344,group8
Cell345,group2
Cell346,group4
Cell347,group8
Cell348,group4
Cell349,group2
Cell350,group7
Cell351,group3
Cell352,group3
Cell353,group7
Cell354,group4
Cell355,group8
Cell356,group4
Cell357,group8
Cell358,group7
Cell359,group8
Cell360,group2
Cell361,group5
Cell362,group3
Cell363,group8
Cell364,group7
Cell365,group8
Cell366,group6
Cell367,group4
Cell368,group8
Cell369,group2
Cell370,group7
Cell371,group2
Cell372,group2
Cell373,group2
Cell374,group5
Cell375,group7
Cell376,group2
Cell377,group8
Cell378,group7
Cell379,group2
Cell380,group3
Cell381,group7
Cell382,group8
Cell383,group2
Cell384,group7
Cell385,group2
Cell386,group4
Cell387,group8
Cell388,group2
Cell389,group4
Cell390,group4
Cell391,group4
Cell392,group8
Cell393,group3
Cell394,group3
Cell395,group2
Cell396,group4
Cell397,group7
Cell398,group2
Cell399,group2
Cell400,group7
Cell401,group5
Cell402,group2
Cell403,group3
Cell404,group2
Cell405,group4
Cell406,group6
Cell407,group7
Cell408,group2
Cell409,group2
Cell410,group7
Cell411,group7
Cell412,group8
Cell413,group7
Cell414,group7
Cell415,group2
Cell416,group2
Cell417,group4
Cell418,group4
Cell419,group2
Cell420,group6
Cell421,group2
Cell422,group3
Cell423,group4
Cell424,group3
Cell425,group3
Cell426,group2
Cell427,group2
Cell428,group8
Cell429,group7
Cell430,group2
Cell431,group4
Cell432,group8
Cell433,group2
Cell434,group4
Cell435,group7
Cell436,group5
Cell437,group8
Cell438,group2
Cell439,group3
Cell440,group7
Cell441,group6
Cell442,group6
Cell443,group4
Cell444,group7
Cell445,group6
Cell446,group6
Cell447,group5
Cell448,group4
Cell449,group3
Cell450,group2
Cell451,group7
Cell452,group2
Cell453,group2
Cell454,group2
Cell455,group2
Cell456,group5
Cell457,group4
Cell458,group8
Cell459,group4
Cell460,group2
Cell461,group4
Cell462,group8
Cell463,group3
Cell464,group2
Cell465,group5
Cell466,group3
Cell467,group2
Cell468,group5
Cell469,group5
Cell470,group6
Cell471,group6
Cell472,group6
Cell473,group5
Cell474,group3
Cell475,group6
Cell476,group8
Cell477,group6
Cell478,group2
Cell479,group5
Cell480,group2
Cell481,group5
Cell482,group7
Cell483,group8
Cell484,group8
Cell485,group2
Cell486,group2
Cell487,group6
Cell488,group2
Cell489,group7
Cell490,group3
Cell491,group2
Cell492,group7
Cell493,group8
Cell494,group8
Cell495,group2
Cell496,group2
Cell497,group5
Cell498,group7
Cell499,group7
Cell500,group7
Cell501,group3
Cell502,group4
Cell503,group8
Cell504,group8
Cell505,group2
Cell506,group4
Cell507,group5
Cell508,group2
Cell509,group7
Cell510,group8
Cell511,group3
Cell512,group5
Cell513,group5
Cell514,group2
Cell515,group2
Cell516,group8
Cell517,group6
Cell518,group5
Cell519,group8
Cell520,group8
Cell521,group4
Cell522,group7
Cell523,group6
Cell524,group5
Cell525,group2
Cell526,group7
Cell527,group8
Cell528,group4
Cell529,group7
Cell530,group6
Cell531,group6
Cell532,group5
Cell533,group5
Cell534,group2
Cell535,group2
Cell536,group5
Cell537,group8
Cell538,group2
Cell539,group2
Cell540,group6
Cell541,group2
Cell542,group7
Cell543,group2
Cell544,group6
Cell545,group8
Cell546,group6
Cell547,group3
Cell548,group6
Cell549,group4
Cell550,group6
Cell551,group3
Cell552,group3
Cell553,group5
Cell554,group7
Cell555,group8
Cell556,group6
Cell557,group6
Cell558,group4
Cell559,group8
Cell560,group5
Cell561,group2
Cell562,group4
Cell563,group3
Cell564,group2
Cell565,group7
Cell566,group5
Cell567,group2
Cell568,group7
Cell569,group4
Cell570,group3
Cell571,group2
Cell572,group5
Cell573,group2
Cell574,group5
Cell575,group3
Cell576,group3
Cell577,group3
Cell578,group2
Cell579,group2
Cell580,group4
Cell581,group7
Cell582,group4
Cell583,group4
Cell584,group3
Cell585,group4
Cell586,group2
Cell587,group3
Cell588,group7
Cell589,group2
Cell590,group3
Cell591,group8
Cell592,group3
Cell593,group7
Cell594,group7
Cell595,group5
Cell596,group3
Cell597,group8
Cell598,group4
Cell599,group4
Cell600,group5
Cell601,group8
Cell602,group6
Cell603,group8
Cell604,group3
Cell605,group8
Cell606,group8
Cell607,group2
Cell608,group2
Cell609,group7
Cell610,group8
Cell611,group2
Cell612,group6
Cell613,group2
Cell614,group2
Cell615,group2
Cell616,group3
Cell617,group4
Cell618,group8
Cell619,group2
Cell620,group7
Cell621,group3
Cell622,group6
Cell623,group5
Cell624,group2
Cell625,group2
Cell626,group6
Cell627,group3
Cell628,group3
Cell629,group8
Cell630,group6
Cell631,group2
Cell632,group7
Cell633,group2
Cell634,group5
Cell635,group8
Cell636,group6
Cell637,group6
Cell638,group2
Cell639,group6
Cell640,group2
Cell641,group8
Cell642,group8
Cell643,group2
Cell644,group2
Cell645,group4
Cell646,group2
Cell647,group3
Cell648,group7
Cell649,group8
Cell650,group5
Cell651,group7
Cell652,group2
Cell653,group8
Cell654,group2
Cell655,group2
Cell656,group8
Cell657,group2
Cell658,group8
Cell659,group3
Cell660,group5
Cell661,group4
Cell662,group2
Cell663,group7
Cell664,group6
Cell665,group8
Cell666,group2
Cell667,group2
Cell668,group7
Cell669,group8
Cell670,group5
Cell671,group5
Cell672,group2
Cell673,group2
Cell674,group6
Cell675,group6
Cell676,group4
Cell677,group7
Cell678,group2
Cell679,group5
Cell680,group6
Cell681,group4
Cell682,group3
Cell683,group4
Cell684,group4
Cell685,group3
Cell686,group2
Cell687,group7
Cell688,group4
Cell689,group2
Cell690,group5
Cell691,group3
Cell692,group3
Cell693,group4
Cell694,group3
Cell695,group2
Cell696,group8
Cell697,group6
Cell698,group5
Cell699,group8
Cell700,group4
Cell701,group2
Cell702,group8
Cell703,group5
Cell704,group2
Cell705,group4
Cell706,group5
Cell707,group2
Cell708,group3
Cell709,group4
Cell710,group8
Cell711,group2
Cell712,group2
Cell713,group2
Cell714,group3
Cell715,group7
Cell716,group4
Cell717,group7
Cell718,group6
Cell719,group6
Cell720,group7
Cell721,group4
Cell722,group5
Cell723,group5
Cell724,group5
Cell725,group2
Cell726,group5
Cell727,group2
Cell728,group4
Cell729,group2
Cell730,group4
Cell731,group4
Cell732,group2
Cell733,group8
Cell734,group6
Cell735,group8
Cell736,group8
Cell737,group2
Cell738,group8
Cell739,group7
Cell740,group4
Cell741,group2
Cell742,group2
Cell743,group4
Cell744,group2
Cell745,group5
Cell746,group5
Cell747,group8
Cell748,group2
Cell749,group6
Cell750,group4
Cell751,group2
Cell752,group4
Cell753,group8
Cell754,group3
Cell755,group2
Cell756,group8
Cell757,group5
Cell758,group2
Cell759,group2
Cell760,group8
Cell761,group2
Cell762,group8
Cell763,group2
Cell764,group5
Cell765,group2
Cell766,group4
Cell767,group5
Cell768,group4
Cell769,group7
Cell770,group5
Cell771,group5
Cell772,group3
Cell773,group6
Cell774,group7
Cell775,group2
Cell776,group6
Cell777,group4
Cell778,group7
Cell779,group5
Cell780,group2
Cell781,group5
Cell782,group2
Cell783,group5
Cell784,group4
Cell785,group2
Cell786,group8
Cell787,group2
Cell788,group2
Cell789,group6
Cell790,group8
Cell791,group5
Cell792,group2
Cell793,group4
Cell794,group5
Cell795,group5
Cell796,group5
Cell797,group2
Cell798,group4
Cell799,group5
Cell800,group2
Cell801,group2
Cell802,group2
Cell803,group4
Cell804,group3
Cell805,group4
Cell806,group7
Cell807,group3
Cell808,group4
Cell809,group8
Cell810,group2
Cell811,group5
Cell812,group2
Cell813,group4
Cell814,group5
Cell815,group2
Cell816,group2
Cell817,group4
Cell818,group5
Cell819,group3
Cell820,group5
Cell821,group2
Cell822,group5
Cell823,group2
Cell824,group2
Cell825,group5
Cell826,group3
Cell827,group8
Cell828,group2
Cell829,group8
Cell830,group5
Cell831,group2
Cell832,group4
Cell833,group2
Cell834,group4
Cell835,group8
Cell836,group5
Cell837,group8
Cell838,group5
Cell839,group8
Cell840,group7
Cell841,group2
Cell842,group2
Cell843,group8
Cell844,group7
Cell845,group5
Cell846,group5
Cell847,group7
Cell848,group5
Cell849,group4
Cell850,group6
Cell851,group4
Cell852,group3
Cell853,group6
Cell854,group4
Cell855,group2
Cell856,group6
Cell857,group2
Cell858,group2
Cell859,group8
Cell860,group6
Cell861,group4
Cell862,group8
Cell863,group3
Cell864,group5
Cell865,group4
Cell866,group5
Cell867,group4
Cell868,group7
Cell869,group4
Cell870,group8
Cell871,group8
Cell872,group2
Cell873,group6
Cell874,group2
Cell875,group4
Cell876,group7
Cell877,group7
Cell878,group8
Cell879,group5
Cell880,group2
Cell881,group8
Cell882,group3
Cell883,group2
Cell884,group5
Cell885,group2
Cell886,group8
Cell887,group3
Cell888,group4
Cell889,group3
Cell890,group4
Cell891,group8
Cell892,group4
Cell893,group2
Cell894,group8
Cell895,group6
Cell896,group7
Cell897,group3
Cell898,group2
Cell899,group4
Cell900,group4
Cell901,group7
Cell902,group2
Cell903,group7
Cell904,group2
Cell905,group3
Cell906,group3
Cell907,group6
Cell908,group2
Cell909,group4
Cell910,group7
Cell911,group4
Cell912,group7
Cell913,group2
Cell914,group3
Cell915,group5
Cell916,group4
Cell917,group2
Cell918,group2
Cell919,group5
Cell920,group3
Cell921,group6
Cell922,group2
Cell923,group2
Cell924,group2
Cell925,group7
Cell926,group5
Cell927,group2
Cell928,group2
Cell929,group8
Cell930,group4
Cell931,group7
Cell932,group3
Cell933,group6
Cell934,group3
Cell935,group8
Cell936,group7
Cell937,group8
Cell938,group5
Cell939,group2
Cell940,group2
Cell941,group2
Cell942,group7
Cell943,group7
Cell944,group8
Cell945,group2
Cell946,group8
Cell947,group2
Cell948,group8
Cell949,group3
Cell950,group4
Cell951,group4
Cell952,group5
Cell953,group3
Cell954,group5
Cell955,group4
Cell956,group7
Cell957,group8
Cell958,group4
Cell959,group7
Cell960,group4
Cell961,group4
Cell962,group3
Cell963,group5
Cell964,group3
Cell965,group2
Cell966,group3
Cell967,group6
Cell968,group7
Cell969,group7
Cell970,group3
Cell971,group7
Cell972,group6
Cell973,group8
Cell974,group2
Cell975,group2
Cell976,group5
Cell977,group2
Cell978,group4
Cell979,group3
Cell980,group6
Cell981,group2
Cell982,group2
Cell983,group6
Cell984,group6
Cell985,group5
Cell986,group3
Cell987,group8
Cell988,group7
Cell989,group4
Cell990,group5
Cell991,group6
Cell992,group7
Cell993,group3
Cell994,group7
Cell995,group2
Cell996,group2
Cell997,group6
Cell998,group6
Cell999,group6
Cell1000,group2
